,id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,target,credit_history_year,score_modelv6,gh
3918,0x4580,CUS_0x88f2,March,Himank Sharmag,26,460-29-2746,0.5733558178752108,17028.31,1663.0258333333334,4,2,4,0,0.6577363389590464,2.0,-3,6.39,5.0,0.6118143459915611,43.02,29.013596568200587,0.26051560379918587,0.0,112.80326017130562,0.7443339960238569,343.49932316202774,0,30,994.6696388756083,8
22877,0x131d8,CUS_0x9762,March,Cyril Altmeyere,54,369-44-6475,0.6914285714285714,35664.72,3258.06,5,5,3,1,0.2750113431443983,10.0,1,13.41,3.0,0.6118143459915611,724.12,25.786867717214147,0.26051560379918587,15.548043475348086,112.84682934615044,0.5482233502538071,447.4111271785015,1,23,652.2562252272126,4
17164,0xeb4a,CUS_0x64d6,January,Gareth Goreu,32,560-35-4678,0.6132686084142395,20040.64,1508.053333333333,3,6,9,2,0.6577363389590464,22.0,-1,10.68,0.0,0.24856961220597584,1255.55,34.87083692330093,0.26051560379918587,32.71828748280314,144.24347443851102,0.6277992277992278,253.8435714120192,1,32,343.1140772865398,2
45513,0x24ea8,CUS_0x9584,March,Clare Hutchisone,42,567-56-5957,0.6013986013986014,44705.10000000001,3856.425000000001,7,10,19,2,0.6577363389590464,30.0,12,10.65,12.0,0.8030075187969925,2026.71,34.47266542348105,0.9188770999115826,53.02425173976759,410.29574396461993,0.7443339960238569,212.3225042956126,1,-1,5.991485011250575,0
9183,0x88b9,CUS_0x1eff,April,Anjuli Daviesq,28,788-07-1050,0.599644128113879,12410.005,1097.1670833333333,3,5,11,7,0.6577363389590464,29.0,20,13.5,6.0,0.8030075187969925,1286.88,33.815635184638026,0.9188770999115826,41.75602566256293,74.59545501079224,0.5903500473036897,253.3652276599782,0,18,532.3973746701133,4
16174,0xdf75,CUS_0x9ac5,August,Wachtelk,47,232-20-2845,0.6132686084142395,112423.8,9485.65,1,3,4,3,0.6577363389590464,1.0,9,6.04,4.0,0.24856961220597584,655.91,39.68500256822122,0.26051560379918587,158.47536619351328,140.6663415807565,0.6284953395472703,899.4232922257303,1,27,919.7925148848279,8
30994,0x197e2,CUS_0x4edc,January,Katya Wachtelj,23,237-56-3090,0.5817223198594025,66693.51,5572.7925,8,5,8,4,0.6577363389590464,20.0,14,2.88,1.0,0.24856961220597584,278.35,29.35571000472473,0.26051560379918587,132.64923578919206,566.4130205960545,0.6277992277992278,138.2169936147534,0,-1,811.8349593464859,7
22049,0x12704,CUS_0x5749,March,Lesleyn,-1,277-59-7271,0.6914285714285714,35374.6,3159.883333333333,3,6,25,2,0.6577363389590464,12.0,10,9.6,6.0,0.8030075187969925,2303.35,33.198373855552425,0.9188770999115826,29.49308118700687,263.16894011308,0.6284953395472703,293.32631203324644,1,16,0.3459844998704966,0
34822,0x1c82e,CUS_0x2010,May,Bosei,37,357-13-2811,0.6914285714285714,109563.36000000002,9271.28,4,3,9,1,0.21502102078226873,0.0,-1,8.74,6.0,0.24856961220597584,214.57,29.56443480221734,0.26051560379918587,84.18834626167323,1032.82863464397,0.7443339960238569,100.11101909435696,0,-1,841.963437169305,7
25505,0x1532d,CUS_0x70d8,April,Martin Santad,40,379-60-1712,0.5817223198594025,116346.93,9814.5775,0,3,9,3,0.6577363389590464,2.0,5,6.23,1.0,0.24856961220597584,115.22,37.93712872178279,0.26051560379918587,183.00131988340425,111.36093034711668,0.4966996699669967,927.0954997694791,0,30,904.8419376256578,8
28786,0x17d15,CUS_0xbd8c,April,Kimj,55,637-10-9834,0.6013986013986014,27987.5,,1504,4,1620,2,0.6577363389590464,24.0,20,15.98,4.0,0.8030075187969925,1142.21,29.133098409175965,0.26051560379918587,39.600997749244605,54.56627874388212,0.6284953395472703,407.9618901735399,0,19,364.779993342976,2
41381,0x21b03,CUS_0x1274,June,Whited,44,#F%$D@*&8,0.6212624584717608,49070.94,4128.245000000001,8,4,18,3,0.6577363389590464,18.0,15,13.81,8.0,0.8030075187969925,1800.41,31.65445211326472,0.9188770999115826,72.73879851964888,468.6600831958871,0.7443339960238569,161.42561828446418,1,5,19.608428353550494,1
45813,0x25250,CUS_0x2fda,March,Jonathan Spicerr,20,336-19-9190,0.599644128113879,10281.435,1138.78625,5,8,20,6,0.6577363389590464,21.0,9,18.64,12.0,0.6118143459915611,1437.94,24.3095308054006,0.9188770999115826,30.891790600312497,25.868648959793298,0.5482233502538071,307.1181854398942,1,10,19.14083784184254,1
16338,0xe175,CUS_0x88a6,April,Christopher Doeringa,37,119-65-1556,0.6313993174061433,15040.47,1367.3725,3,9,19,-100,0.6577363389590464,19.0,17,11.32,11.0,0.6118143459915611,2386.98,41.13609219387568,0.9188770999115826,52.9580088388426,142.77305741860732,0.7443339960238569,231.0061837425501,1,6,2.227071050682298,0
42166,0x2252b,CUS_0x25d8,February,Tim Hephero,49,373-55-7769,0.5817223198594025,43508.74,3397.728333333333,0,3,2478,2,0.6577363389590464,-1.0,12,10.17,5.0,0.24856961220597584,54.17,35.57650864006765,0.26051560379918587,68.82170473665431,37.57662717365101,0.4966996699669967,473.3745014230281,1,-1,855.8541786808842,7
29147,0x18112,CUS_0xb36c,May,Lesleys,44,391-87-5581,0.5733558178752108,67413.2,5824.766666666666,9,10,16,-100,0.6577363389590464,47.0,11,11.18,12.0,0.8030075187969925,1663.58,37.18748615503365,0.9188770999115826,178.85076212191186,125.129218486876,0.4966996699669967,518.4966860578788,1,13,0.44333249842065925,0
15083,0xd146,CUS_0x8858,January,Frank Tangp,24,466-53-4101,0.6408345752608048,114695.44,,2,7,4,4,0.6577363389590464,20.0,5,4.98,0.0,0.24856961220597584,1016.14,30.73395136061173,0.26051560379918587,350.74418785823354,247.90752156557755,0.4966996699669967,602.6436239095223,1,28,124.48370395481675,1
9073,0x86ad,CUS_0xa153,August,Kellyx,25,610-15-3894,0.6169844020797227,136747.8,11484.65,4,3,6,2,0.6577363389590464,8.0,11,7.11,2.0,0.8030075187969925,37.75,27.181917664823988,0.6101987899740708,135.76378163154462,918.0253383838142,0.6277992277992278,374.6758799846411,0,33,797.5935055185689,6
8871,0x844f,CUS_0x9d87,February,Kate Holtonc,-1,187-59-2688,0.6169844020797227,41200.26,3516.355,8,9,31,7,0.6577363389590464,56.0,23,9.22,6.0,0.6118143459915611,2743.13,32.76208952385496,0.9188770999115826,131.68590389954585,80.69596216751602,0.4966996699669967,379.25363393293816,1,14,26.227784294834805,1
18917,0x100c7,CUS_0x3afc,June,Andrea Shalal-Esav,37,394-34-5671,0.6013986013986014,120389.55,10196.4625,1,7,8,0,0.6577363389590464,6.0,2,-1.0,1.0,0.24856961220597584,846.65,36.91685677112939,0.26051560379918587,0.0,10000.0,0.6277992277992278,440.2899050423566,0,27,487.14296079312203,3
26584,0x161a1,CUS_0x87e7,August,Michaeli,39,148-41-6203,0.6313993174061433,59513.44,,5,7,1,1,0.24762125350835273,15.0,2,10.89,4.0,0.6118143459915611,47.58,38.58544394830613,0.26051560379918587,37.878532616372105,305.4217598395645,0.5903500473036897,421.34504087739685,1,33,343.8459575250614,2
14500,0xca4a,CUS_0xacca,January,Karen Freifeldi,23,822-50-8118,0.5817223198594025,38600.74,3410.728333333333,6,7,27,7,0.6577363389590464,56.0,22,6.47,9.0,0.978531558608845,4464.55,28.313837780237268,0.6101987899740708,36911.0,74.1829656195311,0.5482233502538071,371.2305566889282,1,1,13.233899686395148,0
18924,0x100d5,CUS_0x1911,August,Timothyw,39,#F%$D@*&8,0.6408345752608048,66509.88,,1,4,4,1,0.39610808504989786,10.0,3,0.9,0.0,0.24856961220597584,461.03,25.14431484477652,0.6101987899740708,30.370735257293934,67.65998712624219,0.4966996699669967,712.8182776164639,0,19,885.1868789774866,8
39168,0x1fdab,CUS_0x15ec,June,Phile,30,164-22-8240,0.6453287197231834,21487.835,1602.652916666667,1,2,6,3,0.6577363389590464,7.0,14,2.93,3.0,0.24856961220597584,425.9,35.99455347256917,0.26051560379918587,41.00638370696507,-1.0,0.6277992277992278,249.9265662329209,0,25,996.0339439726328,8
33775,0x1bb41,CUS_0x8bbd,August,Kiyoshi Takenakar,48,216-36-8255,0.5733558178752108,17880.045,1580.00375,8,5,2,4,0.6577363389590464,5.0,15,-0.3899999999999997,-1.0,0.6118143459915611,157.85,36.20170665368804,0.6101987899740708,35.339358346605714,79.64635687207794,0.7443339960238569,333.0146597813163,0,20,878.548811344459,7
25576,0x153ec,CUS_0x6f5c,March,riai,29,150-04-7002,0.599644128113879,41810.59,,0,5,5,3,0.6577363389590464,13.0,3,0.62,4.0,0.6118143459915611,697.26,28.58453396549281,0.26051560379918587,70.79723649066483,35.496803573625584,0.5482233502538071,466.8275432690429,0,22,778.6423611532604,6
43352,0x23491,CUS_0xa8ba,August,Chadbournj,19,655-71-4451,0.6169844020797227,20804.77,1436.730833333333,6,6,30,5,0.6577363389590464,35.0,22,25.57,11.0,0.978531558608845,4443.32,36.91660088155008,0.6101987899740708,50.20546975335496,48.920952259203005,0.6277992277992278,324.5466613207753,1,9,7.905784782264959,0
32629,0x1ac86,CUS_0x6719,May,,25,624-00-3778,0.6212624584717608,20759.32,1528.9433333333334,3,3,7,7,0.6577363389590464,29.0,14,-1.0,9.0,0.8030075187969925,2071.05,36.69267107103821,0.9188770999115826,62910.0,174.14295026627985,0.7443339960238569,204.7026436077911,1,17,41.17788248062857,1
14585,0xcb31,CUS_0x2767,April,,44,749-94-3595,0.5733558178752108,19251.265,1445.272083333333,0,2,10,0,0.6577363389590464,2.0,6,10.51,2.0,0.24856961220597584,222.4,36.31470893862648,0.26051560379918587,0.0,10000.0,0.6277992277992278,362.276976328342,0,-1,993.5723128882215,8
12616,0xb3e5,CUS_0x4c61,April,Lanheef,35,167-60-9343,0.6333878887070377,22373.535,2137.4612500000007,5,5,10,2,0.6577363389590464,2.0,9,7.24,0.0,0.6118143459915611,1472.78,41.20800181628543,0.26051560379918587,31.947799063150374,85.18398542218817,0.7443339960238569,386.6143405146615,0,24,807.940141576917,6
39027,0x1fbee,CUS_0x3bbf,May,Johannesx,36,753-82-5553,0.599644128113879,23304.3,2000.025,4,7,15,0,0.6577363389590464,23.0,10,10.14,6.0,0.8030075187969925,366.22,37.89997416536423,0.9188770999115826,0.0,54.192673024148114,0.5482233502538071,395.8098269758519,0,15,900.5692629637555,8
34570,0x1c53d,CUS_0x2db5,August,Carlynv,-1,929-60-6423,0.6914285714285714,101853.6,8207.800000000001,4,6,16,3,0.6577363389590464,30.0,12,9.36,11.0,0.8030075187969925,905.08,29.45153701694649,0.9188770999115826,203.81129780291192,925.8061587900094,0.7443339960238569,-1.0,0,17,652.5522953021156,4
20458,0x112b9,CUS_0xa903,April,Jeremyx,42,607-91-4945,0.6132686084142395,93871.89,7849.6575,5,3,7,2,0.6577363389590464,15.0,5,1.78,0.0,0.24856961220597584,1128.58,27.490525002744512,0.26051560379918587,93.60161742511627,355.48924224799634,0.6284953395472703,615.8748903268876,0,31,750.6684249644867,6
38212,0x1f269,CUS_0x36ad,April,Desaig,21,372-50-6035,0.6132686084142395,70142.36,5817.196666666668,9,8,19,7,0.6577363389590464,30.0,16,7.12,6.0,0.978531558608845,2242.31,31.75124658206057,0.9188770999115826,382.3745533483969,381.8994274235508,0.5903500473036897,77.44568589471902,1,12,1.9946710526212428,0
18746,0xfefd,CUS_0x34f2,April,Kaorii,23,008-83-1454,0.6169844020797227,40108.06,3554.338333333333,10,6,17,-100,0.6577363389590464,20.0,9,11.44,13.0,0.8030075187969925,1325.46,23.239566099030103,0.9188770999115826,121.26118424851192,205.31269496366443,0.5903500473036897,288.859954121157,1,10,14.39511410704472,0
19917,0x10c34,CUS_0xab1e,March,Sarahb,27,#F%$D@*&8,0.6333878887070377,175191.4,14862.283333333333,2,3,3,1,0.25005602157928514,24.0,12,2.8,2.0,0.24856961220597584,436.11,35.655003287774704,0.26051560379918587,123.71728347767994,1053.79547304243,0.6277992277992278,588.7155768132236,1,20,26.039453766794168,1
28977,0x17f32,CUS_0x9efd,May,Philm,28,#F%$D@*&8,0.6453287197231834,8446.24,909.186680650896,8,5,16,3,0.6577363389590464,23.0,17,3.46,11.0,0.6118143459915611,1425.23,34.79109779865573,0.9188770999115826,80.25169765024204,85.41622586702758,0.7443339960238569,283.08406249850105,1,19,91.85133106956073,1
21981,0x12677,CUS_0xb168,June,Goncalvesi,-1,542-45-6915,0.6169844020797227,39323.54,3160.961666666666,4,1,10,3,0.6577363389590464,6.0,10,4.67,6.0,0.24856961220597584,806.06,33.34853805962091,0.26051560379918587,81.21272918145134,68.2300788246,0.4966996699669967,406.65335866061537,0,32,993.573051445793,8
10474,0x98b2,CUS_0x6ea9,January,Alexu,19,017-93-1533,0.6197440585009141,140719.08,11580.589999999998,3,1,7,0,0.6577363389590464,13.0,6,10.63,2.0,0.24856961220597584,1069.64,27.065928679103045,0.26051560379918587,0.0,1098.680344796427,0.6277992277992278,339.37865520357286,0,15,995.5677169862936,8
42197,0x2258f,CUS_0x3631,June,Cezaryh,38,645-88-3253,0.6313993174061433,7895.62,834.9683333333335,6,6,28,6,0.6577363389590464,22.0,15,25.42,6.0,0.978531558608845,4717.53,32.743605430937706,0.9188770999115826,22.96367768436019,0.0,0.5482233502538071,300.852697392691,1,2,72.32441375480835,1
12024,0xac43,CUS_0xb79c,June,Sabaj,19,633-61-0456,0.5817223198594025,72000.7,,6,575,19,4,0.6577363389590464,19.0,12,3.18,1.0,0.8030075187969925,68.41,30.11367585560945,0.26051560379918587,325.0344855548662,706.3366082105682,0.7443339960238569,4.388830932348355,0,25,738.917119266314,6
20178,0x10f39,CUS_0x7ea8,August,Lukew,32,915-19-9718,0.599644128113879,18237.78,1475.8149999999996,10,7,19,7,0.6577363389590464,57.0,23,3.4,11.0,0.6118143459915611,1362.04,28.896681463082466,0.9188770999115826,87.99910742826776,102.30572354547483,0.6,227.27666902625737,1,16,1.645217948802383,0
36660,0x1df85,CUS_0x4f6c,April,,29,774-32-4152,0.63016157989228,31969.22,2946.101666666667,6,5,8,6,0.6577363389590464,6.0,17,12.98,6.0,0.8030075187969925,1334.68,36.18154115626455,0.9188770999115826,142.96527479958743,58.74502523723579,0.5903500473036897,352.8998666298436,1,6,138.37215372725973,1
7789,0x7609,CUS_0xc3c3,August,Deepa Seetharamann,34,066-13-8372,0.6197440585009141,32227.12,,1,4,1,2,0.6577363389590464,7.0,-1,4.09,4.0,0.24856961220597584,48.95,28.04593077840343,0.26051560379918587,49.16865304083368,42.18629952444351,0.6284953395472703,421.8043807680562,0,17,607.9655815114124,4
38734,0x1f872,CUS_0xbe70,January,John Whitesidesl,41,071-52-3069,0.6313993174061433,7243.44,614.62,7,10,33,5,0.6577363389590464,61.0,17,7.789999999999999,12.0,0.8030075187969925,2621.26,24.996184933402272,0.6101987899740708,18.973084237920684,-1.0,0.5903500473036897,264.381383567546,1,15,5.285349807865714,0
37149,0x1e5c2,CUS_0x3f68,May,Zeba Siddiquir,-1,380-00-1423,0.6408345752608048,121277.0,9884.416666666666,4,1,7,4,0.6577363389590464,13.0,10,7.69,4.0,0.24856961220597584,867.24,31.195148018567785,0.26051560379918587,375.3982364078183,235.5854852518369,0.4966996699669967,617.4579450070113,0,26,995.7866504502883,8
2296,0x324d,CUS_0x406,August,Robert-Jano,33,473-73-3353,0.5817223198594025,122942.28,10205.19,2,3,3,1,0.25005602157928514,8.0,4,4.88,4.0,0.24856961220597584,924.1,32.403388221707765,0.26051560379918587,101.56797654898996,821.8076237013545,0.6277992277992278,377.14339974965566,0,-1,923.3523549135493,8
30501,0x1916b,CUS_0x4601,February,Jochelleq,27,777-38-8416,0.5733558178752108,50600.01,3923.6675,8,8,18,2,0.6577363389590464,25.0,19,6.4,11.0,0.978531558608845,1691.6,36.83620768299895,0.9188770999115826,51.02564797398242,297.92613520738564,0.6,313.41496681863185,1,-1,1.9613570462354346,0
12495,0xb210,CUS_0x16d3,March,Andrea Shalal-Esac,18,619-06-9383,0.6350877192982456,34204.91,3056.409166666667,4,5,3475,3,0.6577363389590464,25.0,0,2.35,4.0,0.24856961220597584,1319.24,26.049034800485487,0.26051560379918587,73.3462592041708,265.51569367367983,0.6,236.77896378881604,1,32,421.15520247169013,3
890,0x20cb,CUS_0x2242,February,Barrf,38,067-10-5283,0.6333878887070377,39399.9,3487.3250000000007,6,6,17,2,0.6577363389590464,27.0,17,18.62,12.0,0.8030075187969925,2206.86,22.690687796460573,0.9188770999115826,43.17129879936478,193.8628758763841,0.7443339960238569,401.6983253242512,1,-1,28.485488066267862,1
1107,0x235f,CUS_0x9a58,February,Ernest Schuyderl,47,669-26-2513,0.6313993174061433,48411.24,4306.27,8,3,3,4,0.6577363389590464,17.0,12,3.04,1.0,0.24856961220597584,821.27,38.88271126981965,0.26051560379918587,82.22147115066043,57.00582377234532,0.4966996699669967,531.3997050769943,0,18,734.6590920312499,6
22012,0x126af,CUS_0x3d42,February,renda Gohi,-1,098-96-4178,0.6162420382165605,70582.0,5643.833333333332,8,5,31,2,0.6577363389590464,23.0,14,12.35,9.0,0.8030075187969925,1963.24,25.488480806727747,0.9188770999115826,96.26348532603676,306.52855036773525,0.7443339960238569,451.5912976395612,1,8,0.39230136743321964,0
31534,0x19f56,CUS_0x7015,January,Tim Kellyf,39,795-31-5311,0.6197440585009141,8057.43,561.4525,4,9,17,6,0.6577363389590464,27.0,13,13.12,11.0,0.8030075187969925,1452.74,39.11809134851455,0.9188770999115826,37.002055026919415,0.0,0.4966996699669967,254.39618082295968,1,18,19.045394317332125,1
15484,0xd696,CUS_0x6d0e,May,Leila Coimbraw,25,551-23-5741,0.6333878887070377,34898.9,2787.832345981792,7,4,7,2,0.6577363389590464,13.0,14,18.48,8.0,0.8030075187969925,198.75,25.127000755451068,0.6101987899740708,325.1536320489938,88.52896097720058,0.5482233502538071,436.7508943253477,0,20,748.700655376831,6
28712,0x17c25,CUS_0x60ec,April,Shalal-Esar,42,#F%$D@*&8,0.6197440585009141,41975.0,3761.916666666666,2,7,5,0,0.6577363389590464,8.0,1,5.74,0.0,0.24856961220597584,72.24,33.61564527251681,0.26051560379918587,0.0,86.87167946409662,0.4966996699669967,529.31998720257,0,25,885.4261244358053,8
40501,0x20f1d,CUS_0x3c7d,August,Carolinet,38,469-05-2428,0.6162420382165605,135671.32,11395.943333333336,4,5,10,4,0.6577363389590464,4.0,-1,4.82,3.0,0.24856961220597584,1057.36,30.801244886505536,0.6101987899740708,305.4040661809058,734.9306973080397,0.5903500473036897,359.2595698443879,0,20,927.3238041874877,8
45313,0x24bee,CUS_0xbe4d,January,Breidthardtb,27,676-67-1298,0.6350877192982456,71738.16,5820.18,7,5,16,8,0.6577363389590464,37.0,22,29.51,7.0,0.978531558608845,4320.49,34.16367235404613,0.9188770999115826,446.3667146389336,111.90914043654904,0.6284953395472703,263.74214492451745,1,5,16.5481442086151,0
25308,0x15108,CUS_0x84bf,July,Jonathan Stempeli,34,561-98-8315,0.6197440585009141,19433.48,1610.393924791778,6,7,33,6,0.6577363389590464,34.0,20,22.15,8.0,0.978531558608845,3596.69,33.208195660275216,0.9188770999115826,143.37832316316204,94.89260747576412,0.7443339960238569,292.0374779026291,1,7,109.48183525135573,1
30942,0x19762,CUS_0x9567,May,Mutikaniu,19,933-18-3510,0.6408345752608048,15678.385,1447.532083333333,5,4,3,3,0.6577363389590464,11.0,6,5.54,4.0,0.6118143459915611,1181.75,33.39143423223224,0.26051560379918587,29.7026536342165,66.03977037921804,0.7443339960238569,339.0107843198988,0,18,826.6687650433091,7
5843,0x5d81,CUS_0xad87,April,Yoko Kubotah,23,743-13-8477,0.6350877192982456,69024.2,,9,7,27,7,0.6577363389590464,42.0,25,3.75,11.0,0.978531558608845,4612.41,37.91421288681939,0.6101987899740708,311.4266147224469,79.69569628843756,0.6284953395472703,408.0793556557821,1,4,39.53440353821077,1
33679,0x1b9be,CUS_0x1ebf,May,Sarah McBridep,50,803-57-9764,0.6408345752608048,17830.415,1229.8679166666668,4,5,4,2,0.6577363389590464,-1.0,8,10.45,2.0,0.24856961220597584,1281.41,35.77118203643194,0.26051560379918587,17.613736696518426,163.41235112452136,0.7443339960238569,231.9607038456269,1,32,765.9219600253922,6
21278,0x11c28,CUS_0xe2b,July,Agnieszka Flakc,19,078-20-5154,0.6013986013986014,10172.08,997.6733333333332,7,8,19,6,0.6577363389590464,48.0,18,1.12,8.0,0.978531558608845,3539.39,38.55993397736628,0.9188770999115826,44.08367948503548,83.60098144769128,0.6277992277992278,252.08267240060653,1,14,56.90153437040374,1
21317,0x11cc2,CUS_0x1869,May,Tim Hephero,30,716-60-2791,0.599644128113879,30643.51,,0,5,7,0,0.6577363389590464,10.0,9,1.74,5.0,0.24856961220597584,1364.66,26.742746814534225,0.26051560379918587,0.0,143.0018545937591,0.5903500473036897,387.360728739574,0,31,926.991957564861,8
2185,0x314e,CUS_0xb3c4,May,Philr,36,595-17-5745,0.6169844020797227,10299.565,712.2970833333335,5,9,28,2,0.6577363389590464,25.0,16,8.5,8.0,0.8030075187969925,1710.58,29.371878968542827,0.9188770999115826,8.724970589613072,26.640688314125093,0.7443339960238569,325.8640494295952,1,14,0.5971446782011753,0
38540,0x1f612,CUS_0xd78,May,Brenda Gohc,26,#F%$D@*&8,0.6162420382165605,83642.91,6148.311616558191,3,5,6,0,0.6577363389590464,25.0,11,8.57,9.0,0.8030075187969925,793.04,42.01693242193343,0.9188770999115826,882.9308834418084,215.4839126930696,0.5482233502538071,737.6403373069305,0,19,703.6468908117605,5
28420,0x17843,CUS_0x5f25,June,Sarah N.o,48,851-96-3435,0.5733558178752108,121233.51,,2,6,8,2,0.6577363389590464,6.0,9,11.54,6.0,0.24856961220597584,1116.67,35.932697241660854,0.26051560379918587,191.0173500475508,709.1161212883857,0.6277992277992278,419.2457786640637,0,23,684.0462739476447,5
16647,0xe543,CUS_0x1ae8,June,Greg Roumeliotish,41,302-22-0779,0.6350877192982456,32019.94,2598.328333333333,4,5,7,3,0.6577363389590464,22.0,16,-2.21,1.0,0.24856961220597584,776.31,40.941321551777385,0.26051560379918587,41.77294001142359,-1.0,0.4966996699669967,424.0494140264968,0,-1,621.5393887816563,4
